eprint_id,publication_doi,publication_date,publication_date_year,related_link,related_link_description,related_link_type,related_url_homepage,related_url_homepage_test,related_doi_prefix,related_doi_owner,related_link_scraped,related_link_scraped_title
108425,10.1029/2020ea001343,Apr-21,2021,https://www.ready.noaa.gov/archives.php,HRRR data,URL,https://www.ready.noaa.gov,FALSE,NA,NA,https://www.ready.noaa.gov/archives.php,READY - Gridded Data Archives
108425,10.1029/2020ea001343,Apr-21,2021,https://db.cger.nies.go.jp/dataset/ODIAC/,ODIAC dataset,URL,https://db.cger.nies.go.jp,FALSE,NA,NA,https://db.cger.nies.go.jp/dataset/ODIAC/,ODIAC Fossil fuel emission dataset | Center for Global Environmental Research
108253,10.1029/2020gl091875,2021-03-16,2021,https://psl.noaa.gov/data/gridded/data.gpcp.html,GPCP Version 2.3 precipitation data,URL,https://psl.noaa.gov,FALSE,NA,NA,https://psl.noaa.gov/data/gridded/data.gpcp.html,"
	   : NOAA Physical Sciences Laboratory
	"
108253,10.1029/2020gl091875,2021-03-16,2021,https://psl.noaa.gov/data/gridded/data.ncep.reanalysis2.html,NCEP2 Reanalysis data,URL,https://psl.noaa.gov,FALSE,NA,NA,https://psl.noaa.gov/data/gridded/data.ncep.reanalysis2.html,"
	   : NOAA Physical Sciences Laboratory
	"
108253,10.1029/2020gl091875,2021-03-16,2021,https://co2.jpl.nasa.gov/#mission=OCO‐2,OCO‐2 Version 9 column CO₂ data,URL,https://co2.jpl.nasa.gov,FALSE,NA,NA,https://co2.jpl.nasa.gov/#mission=OCO‐2,404
108253,10.1029/2020gl091875,2021-03-16,2021,https://airs.jpl.nasa.gov/data/get-data/standard-data,AIRS Version 6 column CO data,URL,https://airs.jpl.nasa.gov,FALSE,NA,NA,https://airs.jpl.nasa.gov/data/get-data/standard-data,Standard | Get Data – AIRS
108253,10.1029/2020gl091875,2021-03-16,2021,https://www.geo.vu.nl/~gwerf/GFED/GFED4,GFED Version 4.1 data,URL,https://www.geo.vu.nl,FALSE,NA,NA,https://www.geo.vu.nl/~gwerf/GFED/GFED4,Index of /~gwerf/GFED/GFED4
108119,NA,2021-02-19,2021,https://edgar.jrc.ec.europa.eu/overview.php?v=432_GHG,EDGAR methane emission bottom-up inventory data,URL,https://edgar.jrc.ec.europa.eu,FALSE,NA,NA,https://edgar.jrc.ec.europa.eu/overview.php?v=432_GHG,404
108071,10.1093/eurheartj/ehaa1108,2021-05-21,2021,http://www.decode.com/summarydata,Genome-wide association scan summary data,URL,http://www.decode.com,FALSE,NA,NA,http://www.decode.com/summarydata,Summary data | deCODE genetics
108005,10.1029/2020jd033967,2021-03-16,2021,https://search.earthdata.nasa.gov/search/granules?p=C1288777617‐LARC,MOPITT data,URL,https://search.earthdata.nasa.gov,FALSE,NA,NA,https://search.earthdata.nasa.gov/search/granules?p=C1288777617‐LARC,404
107965,10.1038/s41467-021-21232-1,2021-02-09,2021,https://figshare.com/articles/dataset/3D-PACT_Data_and_Codes/13114544,Imaging data,URL,https://figshare.com,FALSE,NA,NA,https://figshare.com/articles/dataset/3D-PACT_Data_and_Codes/13114544,3D-PACT Data and Codes
107963,NA,2021-02-27,2021,https://daac.ornl.gov/ATOM/campaign,ATom data,URL,https://daac.ornl.gov,FALSE,NA,NA,https://daac.ornl.gov/ATOM/campaign,ATom - Atmospheric Tomography Mission
107952,10.1029/2020jb020329,2021-03-26,2021,https://scedc.caltech.edu/research-tools/QTM-ridgecrest.html,QTM dataset,URL,https://scedc.caltech.edu,FALSE,NA,NA,https://scedc.caltech.edu/research-tools/QTM-ridgecrest.html,Southern California Earthquake Data Center at Caltech
107876,10.1029/2020gl090983,2021-02-16,2021,http://apps.ecmwf.int/datasets/data/interim_full_daily,ERA‐Interim data,URL,http://apps.ecmwf.int,FALSE,NA,NA,http://apps.ecmwf.int/datasets/data/interim_full_daily,404
107876,10.1029/2020gl090983,2021-02-16,2021,https://psl.noaa.gov/data/gridded/data.interp_OLR.html,OLR data,URL,https://psl.noaa.gov,FALSE,NA,NA,https://psl.noaa.gov/data/gridded/data.interp_OLR.html,"
	   : NOAA Physical Sciences Laboratory
	"
107863,10.1051/0004-6361/202039481,Jun-21,2021,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/650/A83,Flux density data,URL,http://cdsarc.u-strasbg.fr,FALSE,NA,NA,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/650/A83,VizieR {{catName}}
107848,NA,2021-01-28,2021,https://s5phub.copernicus.eu/dhus/#/home,TROPOMI data,URL,https://s5phub.copernicus.eu,FALSE,NA,NA,https://s5phub.copernicus.eu/dhus/#/home,Sentinel-5P Pre-Operations Data Hub
107785,10.1029/2020gl091409,2021-01-28,2021,https://pds-geosciences.wustl.edu/missions/mro/sharad.htm,Radar data,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/mro/sharad.htm,PDS Geosciences Node Data and Services: MRO SHARAD
107730,10.1126/sciadv.abh1683,2021-11-26,2021,https://data.caltech.edu/search?page=1&size=25&ln=en&q=clytia,All raw sequencing and processed data files,URL,https://data.caltech.edu,FALSE,NA,NA,https://data.caltech.edu/search?page=1&size=25&ln=en&q=clytia,Search results
107728,NA,Feb-21,2021,https://www.arpa.veneto.it/bollettini/storico/Mappa_2019_TEMP.htm,"Precipitation, temperature and river flow data",URL,https://www.arpa.veneto.it,FALSE,NA,NA,https://www.arpa.veneto.it/bollettini/storico/Mappa_2019_TEMP.htm,
107728,NA,Feb-21,2021,http://www.soda-pro.com/web-services/radiation/extraterrestrial-irradiance-and-toa,Extraterrestrial irradiance data,URL,http://www.soda-pro.com,FALSE,NA,NA,http://www.soda-pro.com/web-services/radiation/extraterrestrial-irradiance-and-toa,Extraterrestrial irradiance and Top of Atmosphere - SoDa
107660,10.1073/pnas.2019655118,2021-01-26,2021,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154304,Gene Expression Omnibus - ChIP-seq and RNA-seq data,URL,http://www.ncbi.nlm.nih.gov,FALSE,NA,NA,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154304,"
    GEO Accession viewer
    "
107587,10.1029/2020gl091376,2021-02-16,2021,http://www2.physik.uni-kiel.de/stereo/data/sept,STEREO SEPT data,URL,http://www2.physik.uni-kiel.de,FALSE,NA,NA,http://www2.physik.uni-kiel.de/stereo/data/sept,404
107503,NA,2020-12-01,2020,https://www-air.larc.nasa.gov/cgi-bin/ArcView/korusaq?OTHER=1#top,ARIAs observational dataset,URL,https://www-air.larc.nasa.gov,FALSE,NA,NA,https://www-air.larc.nasa.gov/cgi-bin/ArcView/korusaq?OTHER=1#top,NASA Airborne Science Data for Atmospheric Composition
107493,10.1093/mnras/staa3113,Dec-20,2020,http://archives.esac.esa.int/hsa/whsa/,Herschel data archives,URL,http://archives.esac.esa.int,FALSE,NA,NA,http://archives.esac.esa.int/hsa/whsa/,ESA Herschel Science Archive
107493,10.1093/mnras/staa3113,Dec-20,2020,https://www.cosmos.esa.int/web/iso/,ISO data archives,URL,https://www.cosmos.esa.int,FALSE,NA,NA,https://www.cosmos.esa.int/web/iso/,Home - ISO - Cosmos
107463,10.5194/acp-20-14597-2020,2020-12-01,2020,https://www.epa.gov/airdata,Air data,URL,https://www.epa.gov,FALSE,NA,NA,https://www.epa.gov/airdata,Air Data: Air Quality Data Collected at Outdoor Monitors Across the US | US EPA
107463,10.5194/acp-20-14597-2020,2020-12-01,2020,https://www.ncei.noaa.gov/metadata/geoportal/rest/metadata/item/gov.noaa.ncdc:C00684/html#,NCDC data,URL,https://www.ncei.noaa.gov,FALSE,NA,NA,https://www.ncei.noaa.gov/metadata/geoportal/rest/metadata/item/gov.noaa.ncdc:C00684/html#,Dataset Overview | National Centers for Environmental Information (NCEI)
107463,10.5194/acp-20-14597-2020,2020-12-01,2020,https://bai.acom.ucar.edu/Data/fire,FINN emission data,URL,https://bai.acom.ucar.edu,FALSE,NA,NA,https://bai.acom.ucar.edu/Data/fire,404
107041,10.1038/s41550-021-01320-4,Jun-21,2021,https://github.com/WIRC-Pol/wirc_drp,WIRC+Pol data reduction pipeline,URL,https://github.com,FALSE,NA,NA,https://github.com/WIRC-Pol/wirc_drp,GitHub - WIRC-Pol/wirc_drp: Object oriented data reduction pipeline for the WIRC+POL instrument at Palomar Observatory
106785,10.1029/2020gl090014,2020-12-16,2020,http://gridrad.org/index.html,Gridded NEXRAD WSR-88D radar data,URL,http://gridrad.org,FALSE,NA,NA,http://gridrad.org/index.html,GridRad - Overview
106785,10.1029/2020gl090014,2020-12-16,2020,https://data.eol.ucar.edu/dataset/21.093,Stage IV NCEP/EMC 4 km gridded precipitation data,URL,https://data.eol.ucar.edu,FALSE,NA,NA,https://data.eol.ucar.edu/dataset/21.093,EOL data archive -- NCEP/EMC 4KM Gridded Data (GRIB) Stage IV Data
106785,10.1029/2020gl090014,2020-12-16,2020,https://www.epa.gov/air-emissions-inventories/2011-national-emissions-inventory-nei-data,National Emission Inventory data,URL,https://www.epa.gov,FALSE,NA,NA,https://www.epa.gov/air-emissions-inventories/2011-national-emissions-inventory-nei-data,2011 National Emissions Inventory (NEI) Data | US EPA
106738,10.1038/s41551-021-00754-5,Jul-21,2021,https://github.com/joshsbloom/swabseq,Source data for all figures,URL,https://github.com,FALSE,NA,NA,https://github.com/joshsbloom/swabseq,GitHub - joshsbloom/swabseq: UCLA Swabseq Software
106682,10.1029/2020gb006760,Dec-20,2020,https://www.bco-dmo.org/dataset/813379,Dissolved Th and Pa data,URL,https://www.bco-dmo.org,FALSE,NA,NA,https://www.bco-dmo.org/dataset/813379,"Dataset: Depth profiles of seawater dissolved 232Th, 230Th, and 231Pa from RVIB Nathaniel B. Palmer cruise NBP1702 from January to March 2017 | BCO-DMO"
106682,10.1029/2020gb006760,Dec-20,2020,https://www.usap-dc.org/view/dataset/601269,Dissolved and biogenic silica data,URL,https://www.usap-dc.org,FALSE,NA,NA,https://www.usap-dc.org/view/dataset/601269,United States Antarctic Program Data Center (USAP-DC)
106682,10.1029/2020gb006760,Dec-20,2020,http://www.marine-geo.org/tools/entry/NBP1702,CTD data,URL,http://www.marine-geo.org,FALSE,NA,NA,http://www.marine-geo.org/tools/entry/NBP1702,NBP1702 - Marine Geoscience Data System
106660,NA,2019-12-05,2019,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE134387,ChIP-SEQ data,URL,http://www.ncbi.nlm.nih.gov,FALSE,NA,NA,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE134387,"
    GEO Accession viewer
    "
106449,10.1029/2020ea001113,Dec-20,2020,https://giovanni.gsfc.nasa.gov/giovanni,NASA Giovanni online data system,URL,https://giovanni.gsfc.nasa.gov,FALSE,NA,NA,https://giovanni.gsfc.nasa.gov/giovanni,Giovanni
106449,10.1029/2020ea001113,Dec-20,2020,https://www.esrl.noaa.gov/psd/data/composites/day,NOAA ESRL data repository,URL,https://www.esrl.noaa.gov,FALSE,NA,NA,https://www.esrl.noaa.gov/psd/data/composites/day,"
	  Daily Climate Composites: NOAA Physical Sciences Laboratory
	"
106365,10.1038/s41550-021-01422-z,Jul-21,2021,https://almascience.nrao.edu/asax,2018.A.00023.S ALMA data,URL,https://almascience.nrao.edu,FALSE,NA,NA,https://almascience.nrao.edu/asax,ALMA Science Archive
106365,10.1038/s41550-021-01422-z,Jul-21,2021,https://www.eaobservatory.org/jcmt/science/archive,JCMT data,URL,https://www.eaobservatory.org,FALSE,NA,NA,https://www.eaobservatory.org/jcmt/science/archive,JCMT Science Archive – James Clerk Maxwell Telescope
106300,10.1038/s41596-020-00487-w,May-21,2021,https://figshare.com/articles/dataset/Data_for_Fig_2/12950798,Raw data for Fig. 2,URL,https://figshare.com,FALSE,NA,NA,https://figshare.com/articles/dataset/Data_for_Fig_2/12950798,Data for Fig. 2
106300,10.1038/s41596-020-00487-w,May-21,2021,https://figshare.com/articles/dataset/Data_for_Fig_3/12591953,Raw data for Fig. 3,URL,https://figshare.com,FALSE,NA,NA,https://figshare.com/articles/dataset/Data_for_Fig_3/12591953,Data for Fig. 3
106274,NA,2021-02-16,2021,https://earth.esa.int/eogateway,Copernicus data from the Sentinel‐1A and Sentinel‐1B satellites,URL,https://earth.esa.int,FALSE,NA,NA,https://earth.esa.int/eogateway,Earth Online
106265,10.1002/essoar.10504531.1,2020-10-16,2020,https://climserv.ipsl.polytechnique.fr/gewexca/,GEWEX database,URL,https://climserv.ipsl.polytechnique.fr,FALSE,NA,NA,https://climserv.ipsl.polytechnique.fr/gewexca/,GEWEX Cloud Assessment
106188,10.3390/rs12203418,2020-10-19,2020,https://zenodo.org/record/4039798,Full resolution DEMs and figures using PlanetScope data,URL,https://zenodo.org,FALSE,NA,NA,https://zenodo.org/record/4039798,Topography extraction and topographic change measurements using PlanetScope data:  Shisper Glacier (Pakistan) | Zenodo
106116,10.3390/rs12203396,2020-10-16,2020,https://osf.io/cde6h/?view_only=1c4e5e03b9a34d3b96736ad8ab1b2774,"FILE S1: RAW data supporting image segmentation metrics, multispectral imagery used for Machine Learning testing, and nitrogen estimation results available at the Open Science Framework",URL,https://osf.io,FALSE,NA,NA,https://osf.io/cde6h/?view_only=1c4e5e03b9a34d3b96736ad8ab1b2774,OSF | OMICAS P4 - Crop phenotyping
105914,10.3847/1538-4357/abb2a4,2020-10-10,2020,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
105752,10.1111/gcb.15373,Mar-21,2021,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28,GOME-2 SIF data,URL,https://avdc.gsfc.nasa.gov,FALSE,NA,NA,https://avdc.gsfc.nasa.gov/pub/data/satellite/MetOp/GOME_F/v28,404
105752,10.1111/gcb.15373,Mar-21,2021,https://www.bgcjena.mpg.de/geodb/projects/Data.php,FLUXCOM GPP data,URL,https://www.bgcjena.mpg.de,FALSE,NA,NA,https://www.bgcjena.mpg.de/geodb/projects/Data.php,404
105752,10.1111/gcb.15373,Mar-21,2021,https://e4ftl01.cr.usgs.gov/MOLT/MOD17A2H.006,MODIS GPP data,URL,https://e4ftl01.cr.usgs.gov,FALSE,NA,NA,https://e4ftl01.cr.usgs.gov/MOLT/MOD17A2H.006,Index of /MOLT/MOD17A2H.006
105752,10.1111/gcb.15373,Mar-21,2021,http://www.cru.uea.ac.uk/data,CRU climatic data,URL,http://www.cru.uea.ac.uk,FALSE,NA,NA,http://www.cru.uea.ac.uk/data, Climatic Research Unit - Groups and Centres 
105482,NA,2020-10-28,2020,https://www.bafg.de/GRDC,River discharge data,URL,https://www.bafg.de,FALSE,NA,NA,https://www.bafg.de/GRDC,BfG  -  The GRDC
105482,NA,2020-10-28,2020,https://global-surface-water.appspot.com/download,JRC Global Surface Water 1984-2018 datasets,URL,https://global-surface-water.appspot.com,FALSE,NA,NA,https://global-surface-water.appspot.com/download,Global Surface Water - Data Access
105425,10.3847/1538-4357/abbd98,2020-11-20,2020,https://www.astro.caltech.edu/ztf/bts,Intearctive data catalog,URL,https://www.astro.caltech.edu,FALSE,NA,NA,https://www.astro.caltech.edu/ztf/bts,NA
105339,10.1073/pnas.2008440117,2020-09-29,2020,https://github.com/chengcli/2020.JupiterPolarVortex,"movies, codes, and data used to generate figures and tables",URL,https://github.com,FALSE,NA,NA,https://github.com/chengcli/2020.JupiterPolarVortex,GitHub - chengcli/2020.JupiterPolarVortex: Data archive for publication
105256,https://doi.org/10.1029/2018GB006135,Nov-19,2019,https://www.bgc‐jena.mpg.de/bgi/index.php/Services/Overview,MTE‐GPP data,URL,https://www.bgc‐jena.mpg.de,FALSE,NA,NA,https://www.bgc‐jena.mpg.de/bgi/index.php/Services/Overview,404
105116,10.1029/2020gl089102,2020-09-16,2020,https://www.nhc.noaa.gov/data/#hurdat,Best Track tropical cyclone data,URL,https://www.nhc.noaa.gov,FALSE,NA,NA,https://www.nhc.noaa.gov/data/#hurdat,NHC Data Archive
105116,10.1029/2020gl089102,2020-09-16,2020,https://www.metoc.navy.mil/jtwc/jtwc.html?best-tracks,Best Track tropical cyclone data,URL,https://www.metoc.navy.mil,FALSE,NA,NA,https://www.metoc.navy.mil/jtwc/jtwc.html?best-tracks,404
105116,10.1029/2020gl089102,2020-09-16,2020,https://adelaide.cira.colostate.edu/tc,CloudSat tropical cyclone overpass data,URL,https://adelaide.cira.colostate.edu,FALSE,NA,NA,https://adelaide.cira.colostate.edu/tc,NA
105116,10.1029/2020gl089102,2020-09-16,2020,http://rammb.cira.colostate.edu/research/tropical_cyclones/ships/developmental_data.asp,SHIPS developmental and forecast datasets,URL,http://rammb.cira.colostate.edu,FALSE,NA,NA,http://rammb.cira.colostate.edu/research/tropical_cyclones/ships/developmental_data.asp,RAMMB: SHIPS
105052,10.1029/2019je006306,Sep-20,2020,https://odr.io/CheMin#/view/288511/84/eyJkdF9pZCI6IjQzIn0/1,Duluth data,URL,https://odr.io,FALSE,NA,NA,https://odr.io/CheMin#/view/288511/84/eyJkdF9pZCI6IjQzIn0/1,CheMin database
105052,10.1029/2019je006306,Sep-20,2020,https://odr.io/CheMin#/view/288516/84/eyJkdF9pZCI6IjQzIn0/1,Stoer data,URL,https://odr.io,FALSE,NA,NA,https://odr.io/CheMin#/view/288516/84/eyJkdF9pZCI6IjQzIn0/1,CheMin database
105052,10.1029/2019je006306,Sep-20,2020,https://odr.io/CheMin#/view/288517/84/eyJkdF9pZCI6IjQzIn0/1,Highfield data,URL,https://odr.io,FALSE,NA,NA,https://odr.io/CheMin#/view/288517/84/eyJkdF9pZCI6IjQzIn0/1,CheMin database
105052,10.1029/2019je006306,Sep-20,2020,https://odr.io/CheMin#/view/288518/84/eyJkdF9pZCI6IjQzIn0/1,Rock Hall data,URL,https://odr.io,FALSE,NA,NA,https://odr.io/CheMin#/view/288518/84/eyJkdF9pZCI6IjQzIn0/1,CheMin database
105048,NA,Aug-20,2020,https://pds-geosciences.wustl.edu/missions/msl/sam.htm,SAM EGA data,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/missions/msl/sam.htm,PDS Geosciences Node Data and Services: MSL SAM
105025,NA,2020-08-16,2020,http://db.cger.nies.go.jp/portal/geds/atmosphericAndOceanicMonitoring,JR‐STATION data set,URL,http://db.cger.nies.go.jp,FALSE,NA,NA,http://db.cger.nies.go.jp/portal/geds/atmosphericAndOceanicMonitoring,地球環境データベース（GED）| 国立環境研究所
104897,10.1038/s41586-020-2893-5,2020-11-19,2020,http://galex.stsci.edu/GalexView/,GALEX imaging & grism data of TYC 2597-735-1 and its ultraviolet nebula,URL,http://galex.stsci.edu,FALSE,NA,NA,http://galex.stsci.edu/GalexView/,GALEXVIEW END OF LIFE
104897,10.1038/s41586-020-2893-5,2020-11-19,2020,https://mast.stsci.edu/portal/Mashup/Clients/Mast/Portal.html,GALEX imaging & grism data of TYC 2597-735-1 and its ultraviolet nebula,URL,https://mast.stsci.edu,FALSE,NA,NA,https://mast.stsci.edu/portal/Mashup/Clients/Mast/Portal.html,STScI | Mikulski Archive for Space Telescopes (MAST) Portal
104897,10.1038/s41586-020-2893-5,2020-11-19,2020,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,Keck–LRIS and Keck–HIRES data for TYC 2597-735-1,URL,https://koa.ipac.caltech.edu,FALSE,NA,NA,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,Keck Observatory Archive: Basic KOA Data Access Service
104346,10.1021/acssynbio.0c00219,2020-08-21,2020,https://github.com/fhalab/SPGen,trained Transformer model for generating signal peptides and the data used to train the model,URL,https://github.com,FALSE,NA,NA,https://github.com/fhalab/SPGen,GitHub - fhalab/SPGen
104183,10.1038/s41586-020-2421-7,2020-07-02,2020,https://archive.stsci.edu/missions-and-data/transiting-exoplanet-survey-satellite-tess,TESS data,URL,https://archive.stsci.edu,FALSE,NA,NA,https://archive.stsci.edu/missions-and-data/transiting-exoplanet-survey-satellite-tess,404
104100,10.1093/mnras/staa2578,Nov-20,2020,http://fire.northwestern.edu/data,Additional data,URL,http://fire.northwestern.edu,FALSE,NA,NA,http://fire.northwestern.edu/data,Data | FIRE: Feedback In Realistic Environments
103904,NA,Jul-20,2020,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/jiram.html,JIRAM data,URL,https://pds-atmospheres.nmsu.edu,FALSE,NA,NA,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/jiram.html,JUNO JIRAM
103534,NA,2020-05-27,2020,https://antebilab.github.io/easyflow,Flow cytometry data analysis software,URL,https://antebilab.github.io,FALSE,NA,NA,https://antebilab.github.io/easyflow,EasyFlow | Matlab Based Flow Cytometry Analysis Tool
103469,10.3847/1538-3881/ab8fb0,Jun-20,2020,https://github.com/jxcbecker/trappist1,"Code, data, and supplemental figures",URL,https://github.com,FALSE,NA,NA,https://github.com/jxcbecker/trappist1,GitHub - jxcbecker/trappist1: Code and plots from Becker et al. 2020
103295,10.1038/s41586-020-2226-8,2020-05-14,2020,https://archive.stsci.edu/access-mast-data,TESS and Kepler data,URL,https://archive.stsci.edu,FALSE,NA,NA,https://archive.stsci.edu/access-mast-data,MAST Home
102987,10.1029/2020gl087505,2020-05-28,2020,https://hangmuren.wsl.ch/index.html,Swiss landslide data,URL,https://hangmuren.wsl.ch,FALSE,NA,NA,https://hangmuren.wsl.ch/index.html,Hangmuren Datenbank - Login
102325,10.3847/1538-4365/ab7ccd,Apr-20,2020,http://irsa.ipac.caltech.edu/Missions/cosmos.html,COSMOS multiwavelength data,URL,http://irsa.ipac.caltech.edu,FALSE,NA,NA,http://irsa.ipac.caltech.edu/Missions/cosmos.html,IRSA - Cosmic Evolution Survey (COSMOS)
101855,10.1093/mnras/staa2229,Oct-20,2020,https://fire.northwestern.edu/data,Additional data,URL,https://fire.northwestern.edu,FALSE,NA,NA,https://fire.northwestern.edu/data,Data | FIRE: Feedback In Realistic Environments
101743,10.1038/s41586-021-03969-3,2021-10-07,2021,http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/,10xv3 and SMART-seq data,URL,http://data.nemoarchive.org,FALSE,NA,NA,http://data.nemoarchive.org/biccn/lab/zeng/transcriptome/scell/,Index of /biccn/lab/zeng/transcriptome/scell
101686,10.1038/s41586-021-03500-8,2021-10-07,2021,https://assets.nemoarchive.org/dat-ch1nqb7,BICCN MOp data,URL,https://assets.nemoarchive.org,FALSE,NA,NA,https://assets.nemoarchive.org/dat-ch1nqb7,NeMO Data Archive Assets
101686,10.1038/s41586-021-03500-8,2021-10-07,2021,https://lhqing.github.io/ALLCools,cemba-data.rtfd.io,URL,https://lhqing.github.io,FALSE,NA,NA,https://lhqing.github.io/ALLCools,NA
101075,10.3847/1538-4365/ab5712,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,ISʘIS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
101067,10.3847/1538-4365/ab643d,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
101066,10.3847/1538-4365/ab6220,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
101065,10.3847/1538-4365/ab65ef,Feb-20,2020,http://spp-isois.sr.unh.edu/data_public/,IS⊙IS data,URL,http://spp-isois.sr.unh.edu,FALSE,NA,NA,http://spp-isois.sr.unh.edu/data_public/,Index of /data_public
101064,10.3847/1538-4365/ab5963,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,IS☉IS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
101063,10.3847/1538-4365/ab5948,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,IS⊙IS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
101062,10.3847/1538-4365/ab578f,Feb-20,2020,http://www2.physik.uni-kiel.de/stereo/data/sept/,STEREO SEPT data,URL,http://www2.physik.uni-kiel.de,FALSE,NA,NA,http://www2.physik.uni-kiel.de/stereo/data/sept/,404
101060,10.3847/1538-4365/ab5527,Feb-20,2020,https://spacephysics.princeton.edu/missions-instruments/isois,ISʘIS data and visualization tools,URL,https://spacephysics.princeton.edu,FALSE,NA,NA,https://spacephysics.princeton.edu/missions-instruments/isois,Integrated Science Investigation of the Sun (ISʘIS) | Space Physics at Princeton
100946,10.1029/2019MS001814,Feb-20,2020,https://data.caltech.edu/records/1337,Primary GCM and LES data,URL,https://data.caltech.edu,FALSE,NA,NA,https://data.caltech.edu/records/1337,"Data for ""Statistically Steady State Large-Eddy Simulations Forced by an Idealized GCM: 1. Forcing Framework and Simulation Characteristics"""
100403,NA,Mar-20,2020,http://web.gps.caltech.edu/~yzw/share/Wang-2020-NCC,scripts used to process the model data,URL,http://web.gps.caltech.edu,FALSE,NA,NA,http://web.gps.caltech.edu/~yzw/share/Wang-2020-NCC,Index of /~yzw/share/Wang-2020-NCC
100164,10.1038/s41598-019-53190-6,2019-11-22,2019,https://urs.earthdata.nasa.gov/users/new,Earthdata account,URL,https://urs.earthdata.nasa.gov,FALSE,NA,NA,https://urs.earthdata.nasa.gov/users/new,"  Earthdata Login User Registration
"
99926,10.1016/j.celrep.2019.10.067,2019-11-19,2019,https://github.com/ThomasYeoLab/CBIG,Code to preprocess and create FC for the GSP data,URL,https://github.com,FALSE,NA,NA,https://github.com/ThomasYeoLab/CBIG,GitHub - ThomasYeoLab/CBIG
99926,10.1016/j.celrep.2019.10.067,2019-11-19,2019,https://github.com/doritdorit/,subsequent GSP analyses and code to process Caltech datasets,URL,https://github.com,FALSE,NA,NA,https://github.com/doritdorit/,doritdorit (Dorit Kliemann) · GitHub
95814,10.1038/s41592-019-0403-1,Dec-19,2019,https://www.nature.com/articles/s41592-019-0403-1/tables/2,Table 2 - Available datasets,URL,https://www.nature.com,FALSE,NA,NA,https://www.nature.com/articles/s41592-019-0403-1/tables/2,Table 2 Available datasets
95264,10.1029/2018tc005462,Jun-19,2019,https://www.earthbyte.org/webdav/ftp/Data_Collections/Muller_etal_2019_Tectonics,Deforming plate model and associated data,URL,https://www.earthbyte.org,FALSE,NA,NA,https://www.earthbyte.org/webdav/ftp/Data_Collections/Muller_etal_2019_Tectonics,Index of /webdav/ftp/Data_Collections/Muller_etal_2019_Tectonics
94869,10.1038/s41586-018-0044-z,2018-04-26,2018,https://github.com/ihoughton/Houghton2018_data,Density profile data,URL,https://github.com,FALSE,NA,NA,https://github.com/ihoughton/Houghton2018_data,GitHub - ihoughton/Houghton2018_data
